M74[6]	M74[7]	M74[8]	M74[9]	M74[10]	M74[11]	M74[12]	M74[13]	M74[14]	M74[15]	M74[16]	M74[17]	M74[18]	M74[19]	M74[20]	M74[21]	M74[22]	M74[23]	M74[24]	M74[25]	M74[26]	M74[27]	M74[28]	M74[29]	M74[30]	M74[31]	M74[32]	M74[33]	M74[34]	M74[35]	M74[36]	M74[37]
0.58227	0.44724	0.275011	0.541015	0.187267	0.123261	0.371951	0.342789	0.296423	0.499669	0.022017	0.0291269	0.00295248	0.0220292	0.10391	0.182159	0.114158	0.151418	0.173135	0.0106534	0.0309615	0.133605	0.0013802	0.0119377	0.0637586	0.0987695	0.00542522	0.0399041	0.0303611	0.105063	0.060462	0.060462
0.726895	0.800643	0.429366	0.453724	0.109364	0.0541885	0.166865	0.140539	0.197383	0.0796413	0.0758661	0.000105868	0.0209039	0.0148073	0.119602	0.0553476	0.254819	0.0877765	0.00162081	0.0441311	0.206572	0.0623244	0.00100634	0.158775	0.179353	0.0852214	0.0122376	0.0356627	0.000580797	0.304008	0.102516	0.102516
0.370498	0.814999	0.453723	0.359229	0.178586	0.116359	0.653035	0.162721	0.137123	0.297832	0.0116363	0.000267551	0.0241361	0.0608382	0.0945664	0.210305	0.117116	0.0143942	0.090874	0.000473515	0.0811691	0.173135	0.00198001	0.161031	0.0708813	0.0404111	0.005944	0.00011564	0.000280307	0.0260047	0.0392404	0.0392404
0.446377	0.546392	0.393013	0.833433	0.119885	0.090538	0.458934	0.336324	0.20459	0.243206	0.0222393	0.0005391	0.00907278	0.0490019	0.206538	0.126296	0.10593	0.00565837	0.0131688	0.000108579	0.0636679	0.0147379	0.000175959	0.0343824	0.16448	0.0979238	0.0215902	0.00354982	0.0670499	0.14184	0.000423331	0.000423331
0.512082	0.787082	0.249326	0.446218	0.19656	0.071918	0.248535	0.199414	0.395339	0.07517	0.0025776	0.0169399	0.0355044	0.0499679	0.0382854	0.199208	0.102175	0.131124	0.287224	0.0490901	0.0293087	0.0506336	0.30447	0.082562	0.0418218	0.028732	0.0141993	0.00185316	0.0853046	0.172523	0.000251277	0.000251277
0.842224	0.594131	0.446096	0.364484	0.295994	0.0154677	0.186913	0.129047	0.0952803	0.163479	0.00609515	0.0189438	0.0544516	0.0108995	0.0730675	0.159276	0.0996693	0.217146	0.00606691	5.12E-05	0.177486	0.0779424	0.0146164	0.0524881	0.185423	0.0889324	0.0150256	0.0102723	0.164764	0.254609	0.00842197	0.00842197
0.658797	0.728403	0.362175	0.678665	0.26906	0.176375	0.44249	0.330593	0.29128	0.439901	0.00409824	0.000408268	0.0308942	0.0739267	0.0516252	0.130102	0.000264174	0.0384489	0.0855972	0.000102906	0.00328755	0.0446031	0.0258285	0.0843088	0.1844	0.0649272	0.00155139	0.0250259	0.00103155	0.00568575	0.00962114	0.00962114
0.648689	0.614948	0.612883	0.473762	0.297554	0.147147	0.322481	0.168333	0.207089	0.247351	0.00232409	3.55E-05	0.0207936	0.0274008	0.203241	0.0104688	0.0208092	0.368505	0.0578039	0.0402711	0.0028403	0.208286	0.00521559	0.0726177	0.0593441	0.0992921	0.0554992	0.0479973	0.0718847	0.027281	0.00142928	0.00142928
0.704891	0.498421	0.709895	0.285551	0.280378	0.0998239	0.114188	0.174916	0.276387	0.444843	0.012239	0.000191941	0.0121085	0.0258872	0.15049	0.0221498	0.173319	0.0292925	0.0587468	0.0616162	0.00040813	0.01187	0.0615381	0.0674439	0.0762311	0.0445915	0.0131801	6.21E-05	0.00137789	0.093096	0.0133079	0.0133079
0.625252	0.690291	0.274904	0.59798	0.382758	0.0536358	0.311119	0.129038	0.214161	0.229306	0.000826965	0.146279	0.0785845	0.0315959	0.18455	0.101747	0.101139	0.0982776	0.200996	0.148282	2.09E-05	0.0384466	0.0566118	0.0505192	0.0775302	0.034346	0.00077133	0.0433616	0.103449	0.125864	0.00820316	0.00820316
0.638996	0.688686	0.343533	0.550539	0.392462	0.0491304	0.238046	0.264121	0.147716	0.324431	0.0234432	0.0065178	0.036262	0.0509968	0.343139	0.249339	0.0102075	0.132388	0.16613	0.0044682	0.0154204	0.00581162	0.0759091	0.3406	0.294526	0.205809	0.0114886	0.000136264	0.00817333	0.107767	0.00203217	0.00203217
0.567419	0.764907	0.320614	0.305049	0.150469	0.0144387	0.192256	0.312468	0.0824278	0.265839	0.0148843	0.055968	0.124265	0.0190671	0.113443	0.0259095	0.126751	0.186879	0.0815352	0.00339904	0.00375052	0.0350691	0.00106324	0.142187	0.084173	0.0914973	0.056731	0.0318631	0.000622735	0.0444054	0.0619498	0.0619498
0.76892	0.705488	0.517131	0.56705	0.177637	0.0461097	0.473734	0.0479957	0.136136	0.466722	0.00195555	0.00862312	0.0223528	0.0337031	0.27296	0.036309	0.0625577	0.172065	0.0718341	0.0125439	0.00489737	0.0764223	0.0350033	0.10327	0.088356	0.0836604	0.0332904	0.0210411	0.00903251	0.037359	0.0332083	0.0332083
0.856091	0.49974	0.421344	0.432082	0.499652	0.0520732	0.187086	0.219259	0.484633	0.225798	0.0429646	0.0113177	0.0592117	0.0267727	0.0149571	0.0240969	0.115705	0.0272723	0.013607	0.000656991	0.0275507	0.0557869	0.00587071	0.0651634	0.232939	0.100416	0.00828085	0.0105151	0.00952259	0.157699	0.0674073	0.0674073
0.715603	0.28913	0.582866	0.409576	0.448538	0.0394179	0.298113	0.136563	0.182187	0.363735	0.0215302	0.0541901	0.00704981	0.0171985	0.100865	0.21232	0.0114836	0.111528	0.00743456	0.258889	0.00730084	0.00698586	0.000271293	0.202349	0.0847518	0.0799054	0.00257828	0.0124932	0.00125021	0.00127297	0.0437685	0.0437685
0.597041	0.586784	0.43024	0.260328	0.36005	0.0155668	0.492125	0.224199	0.205471	0.332894	0.00533997	0.000112129	0.0010139	0.0372835	0.198638	0.0812905	0.0795396	0.0206588	0.0836919	0.0201055	0.00418323	0.271411	0.000467329	0.303519	0.228796	0.0624573	0.0287595	4.90E-05	0.0421271	0.156155	0.0118825	0.0118825
0.650918	0.568194	0.436965	0.403009	0.34727	0.00327958	0.437393	0.183957	0.151209	0.30739	0.0347849	0.0319982	0.00761887	0.136028	0.188101	0.113492	0.0790087	0.0361541	0.079426	0.00563508	0.000329745	0.0711143	0.00578364	0.0136847	0.316874	0.017453	0.0649252	0.0035297	0.00142711	0.102115	0.000325	0.000325
0.726573	0.590192	0.316146	0.490168	0.0436641	0.0236794	0.455634	0.257184	0.312831	0.38359	0.0343126	0.000280683	0.0269046	0.0443675	0.155615	0.157581	0.108524	0.0620263	0.00595002	0.000643872	0.00095872	0.0699061	0.0711217	0.141802	0.255349	0.0895102	0.0702816	0.000842089	0.0142436	0.0441372	0.0132371	0.0132371
0.620631	0.521207	0.438711	0.34964	0.0683795	0.00094199	0.282702	0.0810597	0.158848	0.11463	0.0228093	0.00512056	0.18322	0.060211	0.146512	0.182508	0.0863715	0.16452	0.0689606	5.19E-05	0.0442805	0.0766883	8.96E-05	0.160898	0.128207	0.0830973	0.00578871	0.0426751	0.00666573	0.0209054	0.0723039	0.0723039
0.662836	0.624386	0.407319	0.588997	0.241775	0.0244638	0.192626	0.194152	0.243964	0.169185	0.0138706	0.0806994	0.03865	0.0867075	0.026294	0.0851834	0.166103	0.110687	0.00201808	0.0460311	0.00237664	0.00123915	0.00866087	0.0301059	0.105455	0.0573311	0.036417	0.0250855	0.00468725	0.0136691	0.0576705	0.0576705
0.666762	0.727339	0.489243	0.600972	0.114335	0.0437383	0.431914	0.206594	0.119384	0.0772186	0.00348876	0.003802	0.0222	0.0779176	0.15287	0.0208393	0.172947	0.127	0.00250462	0.000156839	0.0127405	0.0121284	0.170547	0.360435	0.0841457	0.114292	0.0144608	0.00116872	0.0283861	0.00990468	0.0424345	0.0424345
0.892926	0.765378	0.637492	0.388761	0.120888	0.0328325	0.487797	0.196487	0.361055	0.391008	0.00946554	0.105173	0.000430085	0.0846754	0.176449	0.0155795	0.004331	0.060228	0.060992	0.000596354	0.0131838	0.0151635	0.0546367	0.0634351	0.276729	0.0681162	0.0272459	7.79E-05	0.0159607	0.0539699	0.0120601	0.0120601
0.72492	0.563719	0.630377	0.471462	0.414765	0.00767716	0.378683	0.186954	0.257805	0.459847	0.000108282	0.0037977	0.0370035	0.0774222	0.104413	0.118035	0.047579	0.109087	0.0305526	0.00680233	0.122681	0.0172417	0.0977559	0.0716615	0.0888511	0.0178191	0.00247863	0.00964403	0.0379812	0.0339085	0.221642	0.221642
0.538493	0.403632	0.393139	0.250372	0.157861	0.0519113	0.0963929	0.270886	0.330872	0.119162	0.00911158	0.00650761	0.054117	0.0264004	0.0919078	0.187598	0.214961	0.162555	0.08015	0.139664	0.0286041	0.00413313	0.365053	0.0915383	0.204947	0.0538612	0.0316262	0.230106	0.0479163	0.107982	0.0279548	0.0279548
0.716737	0.566995	0.367299	0.576322	0.362576	0.0149811	0.157183	0.202226	0.191718	0.0904796	0.0119422	0.00142405	0.0248169	0.079521	0.013911	0.0540473	0.0936055	0.0665464	0.000586619	0.000258585	0.00856939	0.0001694	0.0120447	0.263936	0.188418	0.0937321	0.00879232	0.000487426	0.0153701	0.107463	0.00427152	0.00427152
0.4335	0.728828	0.400014	0.375708	0.24925	0.0768598	0.303284	0.15455	0.152855	0.312005	0.0111257	0.00254945	0.113293	0.12192	0.166893	0.309286	0.0176648	0.148983	0.00316352	0.00120816	0.233371	0.00103738	0.00448954	0.0648255	0.169677	0.310707	0.00143871	0.0346958	0.0125428	0.188295	0.132945	0.132945
0.839451	0.70791	0.440645	0.533309	0.125567	0.0260568	0.337667	0.138243	0.149649	0.115969	0.00141958	0.0144541	0.0204073	0.0368508	0.0254147	0.45052	0.0265228	0.079755	0.0648788	0.00327551	0.162722	0.137263	0.0225873	0.106444	0.140769	0.0882533	0.00975615	0.0191413	0.000469828	0.00623951	0.00279444	0.00279444
0.450544	0.718202	0.363758	0.363452	0.354256	0.0108873	0.344321	0.0496216	0.334896	0.247023	0.000351117	0.0470757	0.000114101	0.0377844	0.0950566	0.0977937	0.156486	0.0712686	0.0369555	0.00505063	0.00516396	0.00445718	0.0270627	0.146208	0.165778	0.0638968	0.26494	0.0114886	0.0196192	0.0095134	0.0381585	0.0381585
0.497491	0.458222	0.446183	0.451717	0.113678	0.135889	0.335741	0.101063	0.058773	0.267275	0.0199131	0.000925037	0.0109916	0.081203	0.0538938	0.0524755	0.0267206	0.128673	0.0586683	0.0553081	0.158345	0.00892935	0.0553012	0.0654998	0.0507744	0.0277516	0.00182932	0.000750049	0.0585189	0.00584504	0.0166645	0.0166645
0.840165	0.777261	0.453091	0.523638	0.133307	0.0824215	0.334911	0.0512876	0.238164	0.311259	0.0489769	0.00293342	0.0397233	0.0507157	0.171276	0.0771364	0.0186276	0.0582083	0.0134417	0.000633085	0.000295824	0.0860079	0.0845874	0.0694373	0.124648	0.0842568	0.00520483	0.0257862	0.000117834	0.0154366	0.0746255	0.0746255
0.765145	0.520092	0.587125	0.438903	0.337156	0.0549188	0.310998	0.21385	0.491342	0.315376	0.00752819	0.0255365	0.0199873	0.0551434	0.0598649	0.207477	0.115228	0.0481915	0.0313973	0.0110018	0.0392664	0.0348974	0.0130535	0.0430501	0.113647	0.0497291	0.0169427	0.0818302	0.00412711	0.0325609	0.0539716	0.0539716
0.406697	0.544821	0.412129	0.710772	0.153985	0.0147386	0.294814	0.109213	0.0412436	0.42456	0.0627369	0.00745792	0.0444692	0.0632941	0.0611657	0.119453	0.138792	0.230537	0.136381	0.065586	0.000105185	0.0135066	0.0189589	0.190442	0.0918485	0.207754	0.0147212	0.0213293	0.00363679	0.00756461	0.00334006	0.00334006
0.473602	0.567654	0.639512	0.389113	0.2043	0.0112464	0.156078	0.102511	0.333635	0.0644235	0.00728885	0.00373009	0.010405	0.033171	0.0437129	0.0308952	0.0694553	0.0690514	0.0370989	0.00734986	0.0166658	0.0153768	0.0332738	0.0102917	0.524684	0.0452661	0.00591257	0.0115108	0.006226	0.012139	0.035897	0.035897
0.784557	0.546536	0.359654	0.425328	0.414643	0.0288588	0.181786	0.615865	0.208841	0.151617	0.0217918	0.00543512	0.0059521	0.0404604	0.188082	0.00392382	0.0337259	0.128	0.054767	0.0929136	0.012316	0.267602	0.000176378	0.11147	0.0967737	0.0588774	0.204096	0.000163817	0.00027258	0.0514949	0.00136731	0.00136731
0.643084	0.502038	0.573174	0.46676	0.429113	0.111647	0.379228	0.428793	0.439036	0.30345	0.00343049	0.0111956	0.0181694	0.0217301	0.127769	0.0404805	0.0163991	0.101121	0.0481901	0.00410398	0.0181576	0.166993	0.00145481	0.213716	0.095167	0.0963353	0.00924755	0.00424341	0.00203499	0.00350246	0.102486	0.102486
0.739936	0.824445	0.503895	0.426044	0.391495	0.122267	0.251054	0.114151	0.244518	0.176314	0.0361504	0.0030203	0.0297761	0.138163	0.0870842	0.123324	0.154537	0.0643367	0.0396129	0.000781656	0.0215636	0.0131434	0.0159473	0.000975981	0.124307	0.0648918	0.0510992	0.111231	0.0265696	0.0271509	0.108239	0.108239
0.607077	0.343561	0.478527	0.317369	0.146503	0.102534	0.189157	0.0489194	0.376501	0.339219	0.00951459	0.0337216	0.00171376	0.0329496	0.0780777	0.0120037	0.182264	0.176263	0.125167	0.00373056	0.0582331	0.0571904	0.00207132	0.0251744	0.103187	0.0463685	0.0115368	0.0099849	0.0535418	0.00186684	0.115849	0.115849
0.857872	0.470403	0.63765	0.224732	0.254391	0.0421358	0.14892	0.240626	0.289012	0.0655404	0.00166056	0.0694913	0.0150166	0.0275514	0.0503337	0.0490569	0.132862	0.0625884	0.0469183	0.0226863	0.000193658	0.106053	0.000994489	0.0253293	0.188918	0.052649	8.94E-05	6.48E-05	0.00947605	0.181523	0.0174712	0.0174712
0.488403	0.767853	0.452296	0.441857	0.284545	0.0752923	0.573733	0.0766389	0.315648	0.504522	0.00922185	0.0329015	0.0638517	0.0606743	0.0223852	0.059245	0.0843734	0.0189525	0.0998688	0.0335453	0.000448514	0.0014475	0.0610891	0.368041	0.021195	0.0397506	0.0239672	0.0239017	0.045482	0.000278298	0.0751728	0.0751728
0.85145	0.5331	0.508739	0.448812	0.416506	0.0593299	0.336953	0.14172	0.283396	0.226601	0.00372025	0.0488351	0.000796942	0.0425558	0.0880941	0.0354615	0.115388	0.306225	0.116872	0.00960613	0.0407721	0.0443335	0.00813369	0.115451	0.0923627	0.0539107	0.00877985	0.00435532	0.00137166	0.0155241	0.106273	0.106273
0.603209	0.515893	0.389514	0.629746	0.268611	0.102968	0.409758	0.441889	0.36332	0.104659	0.0176897	0.0214583	0.000135698	0.0961103	0.0737128	0.272437	0.143893	0.0631547	0.0943608	0.0035294	0.0295883	0.0811249	0.0189193	0.0611878	0.133591	0.132491	0.00274128	0.00840289	0.0112721	0.0536304	0.0341201	0.0341201
0.566972	0.712923	0.256038	0.552513	0.484599	0.104408	0.528161	0.0824993	0.139747	0.156561	0.00450904	0.013659	0.0348316	0.0641219	0.177777	0.044755	0.0262676	0.0551614	0.0344679	0.0551653	0.0780653	0.140965	0.0984876	0.330635	0.212281	0.118249	0.0590154	0.00716729	0.0429387	0.0320484	0.000789788	0.000789788
0.503128	0.537356	0.10441	0.497157	0.241237	0.0454813	0.338452	0.291946	0.0594255	0.15113	0.0580735	0.015679	0.0120501	0.0483252	0.0318581	0.0660732	0.00510914	0.0359126	0.0186421	0.000120714	0.000453535	0.0106447	0.0546344	0.020768	0.265322	0.0694746	0.0124593	0.000383892	0.0429998	0.0017205	0.042156	0.042156
0.507437	0.728746	0.445438	0.396267	0.141638	0.162783	0.415969	0.163944	0.0659813	0.485627	0.00909972	9.88E-05	0.00634366	0.0429045	0.0826922	0.0424792	0.127397	0.0161072	0.048066	0.00677172	0.00602856	0.0334986	0.0082103	0.142373	0.105051	0.127213	0.00389106	0.000264977	0.00459868	0.0748389	0.00947753	0.00947753
0.678737	0.564785	0.515013	0.38997	0.390913	0.061501	0.296039	0.249397	0.382	0.284776	0.0156576	0.0131164	0.104093	0.130134	0.0600254	0.313156	0.0385669	0.158807	0.0716262	0.000309246	0.0019813	0.0408093	0.00333155	0.030699	0.101064	0.076808	0.0326095	0.00131533	0.00487616	0.00930623	0.000218586	0.000218586
0.602162	0.723422	0.404575	0.319038	0.145315	0.079352	0.323333	0.105005	0.510868	0.22404	0.00720295	0.0186675	0.00153603	0.0065322	0.0189328	0.146442	0.108165	0.129349	0.024722	0.0164056	0.0751217	0.0160871	0.0021984	0.0698931	0.0709813	0.0980389	0.0817387	0.000458498	0.210054	0.0578273	0.0176368	0.0176368
0.787871	0.801071	0.452037	0.530262	0.51233	0.00790978	0.297248	0.175819	0.226951	0.325371	0.00327455	0.015943	0.0228006	0.0232711	0.0712635	0.0889292	0.0416683	0.143614	0.0811276	0.0118888	0.026817	0.00900802	0.0157678	0.0589531	0.0714086	0.0973075	0.00066492	0.0218237	0.0262861	0.00103733	0.0379036	0.0379036
0.500525	0.747736	0.488992	0.392967	0.502148	0.116491	0.385091	0.332729	0.332991	0.204248	0.105467	0.00118925	0.0081716	0.101003	0.125805	0.101066	0.0355474	0.214642	0.101911	0.000116569	0.000830445	0.00654039	0.00070889	0.0142021	0.0471724	0.03	0.00966922	0.0389762	0.00537311	0.0841009	0.00734024	0.00734024
0.446274	0.617965	0.468918	0.331772	0.0889048	0.0359502	0.214743	0.149844	0.196261	0.101324	0.0720951	0.023113	0.122752	0.0396586	0.181721	0.0457518	0.147144	0.145874	0.0793816	0.00125823	0.0165104	0.0183699	0.0612957	0.0487475	0.228865	0.079616	0.00133697	0.172502	0.0136801	0.246763	0.0521155	0.0521155
0.806725	0.837897	0.549349	0.536854	0.0985319	0.0670629	0.285126	0.202433	0.242353	0.139209	0.00626986	0.0581418	0.011559	0.206783	0.198791	0.244944	0.0269818	0.0836978	0.013562	0.011185	0.0509943	0.00201853	0.00467421	0.118236	0.0374086	0.106641	0.00016771	0.00190554	0.0305073	0.0029328	0.079114	0.079114
0.714727	0.674958	0.24272	0.278197	0.243418	0.0294486	0.242982	0.176712	0.214548	0.133175	0.0339001	0.000117035	0.0568973	0.0043257	0.232231	0.0453779	0.123891	0.00873849	0.195437	0.00278015	0.0820194	5.72E-05	0.120932	0.0568426	0.0722458	0.08411	0.0111827	0.11044	0.00485977	0.00162793	0.0580148	0.0580148
0.373805	0.331965	0.306018	0.474125	0.162133	0.0051772	0.311336	0.198518	0.154782	0.159715	0.000376249	0.00582445	0.0678068	0.0415427	0.282118	0.143975	0.00656667	0.0447037	0.0188303	0.0870257	0.0367947	0.125789	0.00752966	0.372514	0.0381356	0.0977973	0.042917	0.0253625	0.0274842	0.30362	0.000948695	0.000948695
0.466437	0.636805	0.277262	0.573426	0.0948596	0.0373792	0.247468	0.225792	0.258822	0.144523	0.0936201	0.00043381	0.000602843	0.012801	0.0314159	0.211728	0.142104	0.0492587	0.00189564	0.000370624	0.000747314	0.0320169	0.0176351	0.0915609	0.233878	0.075154	0.0105407	0.000761327	0.0450746	0.126881	0.121947	0.121947
0.527753	0.372925	0.345382	0.330663	0.301544	0.0323352	0.232828	0.0454845	0.0978223	0.359648	0.0172438	0.0155359	0.0410588	0.0457354	0.158199	0.151847	0.192481	0.110975	0.0585524	0.00357101	0.00670264	0.00516574	0.020091	0.0337077	0.0311532	0.0726669	0.00200613	0.000137128	0.0102136	0.101835	0.000451295	0.000451295
0.744929	0.445253	0.327162	0.346539	0.234961	0.00964587	0.362755	0.358945	0.0444403	0.331574	0.00443836	0.0448411	0.16043	0.0475564	0.364166	0.0221584	0.0126603	0.147822	0.0662479	0.000170422	0.00043453	0.186389	0.0148563	0.262504	0.0693303	0.0236342	0.00273436	0.0241945	0.011247	0.0686227	0.0135317	0.0135317
0.706644	0.623022	0.401698	0.686406	0.393034	0.0850625	0.402741	0.350168	0.172675	0.284365	0.00276793	0.00372792	0.192608	0.01654	0.0554391	0.122771	0.170758	0.0364189	0.000218108	0.000422263	0.0967811	0.0137876	0.0127432	0.152545	0.191874	0.17317	0.000217629	0.000250167	0.00240807	0.0899762	0.0558594	0.0558594
0.518077	0.810917	0.631581	0.351705	0.284005	0.00816822	0.459879	0.0739718	0.432898	0.168136	0.0346931	9.38E-05	0.179054	0.106036	0.0413233	0.0188457	0.0451083	0.0130029	0.0181015	0.00183144	0.00244669	0.0289684	0.000336264	0.256717	0.167477	0.108454	0.00605334	0.000729524	0.0339648	0.00920911	0.0803254	0.0803254
0.323512	0.65733	0.243515	0.374133	0.283618	0.0249139	0.485685	0.173634	0.517833	0.303278	0.0324774	0.0199793	0.00674332	0.0458719	0.0736784	0.04882	0.00476453	0.00782812	0.107695	0.0836264	0.0795131	0.0232954	0.000660554	0.270984	0.077043	0.0323501	0.181522	0.00312858	4.78E-05	0.000288709	0.00058931	0.00058931
0.492561	0.83896	0.359455	0.298849	0.206394	0.0203906	0.495995	0.144445	0.204956	0.170928	0.0229727	0.0267596	0.00557074	0.0521534	0.284897	0.100839	0.0299349	0.16706	0.0789362	0.000185611	0.0118013	0.0177541	0.000672022	0.0359716	0.137922	0.0998087	0.0217358	0.0325579	0.0107594	0.250479	0.0187228	0.0187228
0.788501	0.740283	0.339201	0.366757	0.254921	0.0299777	0.319265	0.483958	0.231906	0.0781125	0.00100266	0.0078648	0.0275762	0.0318329	0.127449	0.00197032	0.024695	0.0852308	0.0134556	0.00142644	0.00311833	0.0439202	0.00541938	0.107243	0.124321	0.055634	0.00096537	0.0374905	0.067289	0.0644623	0.1565	0.1565
0.711831	0.489271	0.583674	0.528668	0.208041	0.0536031	0.157888	0.294685	0.198344	0.126744	0.0114732	0.00742788	0.0101799	0.0814551	0.0306124	0.0049935	0.0452639	0.196715	0.0568489	0.0010964	0.00038736	0.112671	0.00280109	0.116071	0.171336	0.0924209	0.16187	0.000225073	0.00218385	0.0679055	0.00276193	0.00276193
0.774327	0.213189	0.269899	0.569015	0.131958	0.00944433	0.20965	0.210029	0.427343	0.299167	0.0138031	0.000829604	0.082531	0.0316622	0.140842	0.0809826	0.131732	0.115418	0.133479	0.000209758	0.00292087	0.0137324	0.00147144	0.0381524	0.206127	0.0799754	0.0152907	0.068088	0.0982999	0.126495	0.010258	0.010258
0.613177	0.746623	0.522219	0.502412	0.362811	0.0350106	0.303204	0.132481	0.293407	0.0992699	0.00385394	0.0323388	0.071126	0.024034	0.187356	0.0138719	0.0768076	0.107168	0.0339819	0.000137382	0.000400349	0.012751	0.0425649	0.258104	0.0842039	0.0487461	0.0278579	0.0564634	0.0532021	0.00871316	0.0190731	0.0190731
0.267633	0.546561	0.516962	0.31	0.219999	0.00843431	0.693733	0.154179	0.257768	0.11114	0.0550924	0.0265735	0.034385	0.0521137	0.190337	0.00629856	0.227505	0.272292	0.0255595	0.00756234	0.137928	0.0123181	0.0485086	0.0538922	0.159257	0.0410376	0.00127555	0.0419416	0.00784115	0.00322156	0.0179755	0.0179755
0.569268	0.787678	0.502334	0.264217	0.27491	0.00030555	0.351969	0.376863	0.310474	0.216107	0.0106954	0.00156193	0.145461	0.0421091	0.145718	0.0882297	0.0603353	0.070116	0.0265602	0.0327824	0.000500605	0.0157064	0.038989	0.0558591	0.316033	0.0650388	0.00142598	0.0202206	0.0820337	0.0433165	0.00832109	0.00832109
0.539214	0.447187	0.434572	0.301474	0.217364	0.0749729	0.301854	0.116774	0.191965	0.123384	0.0334507	0.00955396	0.0180164	0.043791	0.0239183	0.24226	0.118257	0.0651217	0.0554552	0.00235752	0.0365478	0.0923095	0.00818809	0.116614	0.413816	0.263433	0.0211939	0.00440788	0.00817627	0.0958718	0.0027432	0.0027432
0.69195	0.496316	0.341569	0.411933	0.13415	0.0518048	0.286256	0.0721532	0.141556	0.38587	0.00405124	2.97E-05	0.0172774	0.043522	0.213276	0.033435	0.0124646	0.0888032	0.0904955	0.0665862	0.000433375	0.0341019	0.0021673	0.00624535	0.134621	0.112148	0.0116686	0.0118475	0.0235943	0.0792535	0.00831856	0.00831856
0.57024	0.270738	0.296679	0.52169	0.41042	0.0907093	0.285573	0.121276	0.0124314	0.224243	9.62E-05	0.0183468	0.0145628	0.0339071	0.135102	0.0767154	0.443349	0.0396348	0.159859	0.000728373	0.197323	0.0534864	0.000308492	0.0955016	0.0734462	0.0070794	0.000850002	0.000440787	0.00452237	0.0468606	0.0321383	0.0321383
0.65463	0.755438	0.406815	0.198441	0.177806	0.11466	0.366178	0.404537	0.195465	0.301241	0.0150091	0.0201652	0.00272886	0.0261499	0.274002	0.000185325	0.0476728	0.121066	0.107109	0.000397327	0.0566825	0.0789873	0.00879953	0.0362252	0.111385	0.0476958	0.00551498	0.0674934	0.000250864	0.0348878	0.000241808	0.000241808
